,Decision_0,Decision_1,Hand_0,Hand_1,Hand_2,Pull_0,Pull_1,solver_ev_0,solver_ev_1,solver_ev_2,solver_ev_3,solver_ev_4,solver_ev_5,solver_ev_6,solver_ev_7,solver_ev_8,solver_ev_9,solver_ev_avg,ResolvedDecision_0,ResolvedDecision_ev_0,ResolvedDecision_1,ResolvedDecision_ev_1
579,7s bot 8s bot,6c bot Qc mid,KdKhAh-AdAc-,KdKhAh-AdAc-7s8s,KdKhAh-AdAcQc-7s8s6c,6s 7s 8s ,6c Qc Ks ,0.0,0.0,25.0,0.0,25.0,0.0,25.0,25.0,0.0,23.0,12.0,7s bot 8s bot,0.0,6c mid Ks bot,0.49666666666666615
580,4c bot Jh bot,5d bot 5c bot,KdKhAh-AdAc-,KdKhAh-AdAc-4cJh,KdKhAh-AdAc-4cJh5d5c,4c 2h Jh ,5d 5c Qh ,23.0,0.0,0.0,23.0,23.0,0.0,23.0,23.0,23.0,23.0,16.0,2h bot Jh bot,1.7206666666666663,5d bot 5c bot,0.0
581,4c bot Qc bot,4h bot Qs bot,KdKhAh-AdAc-,KdKhAh-AdAc-4cQc,KdKhAh-AdAc-4cQc4hQs,4c Qc 9h ,4h 7s Qs ,29.0,23.0,23.0,23.0,29.0,23.0,23.0,23.0,29.0,23.0,24.0,4c bot Qc bot,0.0,4h bot Qs bot,0.0
582,6h bot 5s bot,6c bot 7c mid,KdKhAh-AdAc-,KdKhAh-AdAc-6h5s,KdKhAh-AdAc7c-6h5s6c,8d 6h 5s ,6c 7c As ,23.0,23.0,23.0,0.0,23.0,23.0,0.0,29.0,0.0,23.0,16.0,6h bot 5s bot,0.0,6c bot 7c mid,0.0
583,8d bot Kc mid,7d bot 8h bot,KdKhAh-AdAc-,KdKhAh-AdAcKc-8d,KdKhAh-AdAcKc-8d7d8h,8d Kc Js ,7d 8h Ks ,23.0,23.0,29.0,0.0,29.0,23.0,23.0,23.0,23.0,23.0,21.0,8d bot Js bot,0.8559999999999999,7d bot 8h bot,0.0
584,2h bot 5h bot,3h bot 7h bot,KdKhAh-AdAc-,KdKhAh-AdAc-2h5h,KdKhAh-AdAc-2h5h3h7h,Jc 2h 5h ,8d 3h 7h ,27.0,27.0,0.0,29.0,0.0,27.0,27.0,27.0,27.0,27.0,21.0,2h bot 5h bot,0.0,3h bot 7h bot,0.0
585,2h mid 8s bot,4d mid 6h bot,KdKhAh-AdAc-,KdKhAh-AdAc2h-8s,KdKhAh-AdAc2h4d-8s6h,3d 2h 8s ,4d 6h Ks ,23.0,27.0,0.0,0.0,0.0,25.0,0.0,23.0,0.0,23.0,12.0,3d bot 2h bot,0.04733333333333434,4d bot 6h bot,1.232666666666665
586,Qc bot Qh bot,9d bot 2h mid,KdKhAh-AdAc-,KdKhAh-AdAc-QcQh,KdKhAh-AdAc2h-QcQh9d,Td Qc Qh ,5d 9d 2h ,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,23.0,23.0,20.0,Qc bot Qh bot,0.0,5d bot 9d mid,0.06400000000000006
587,7c bot 4h bot,3d mid 5c bot,KdKhAh-AdAc-,KdKhAh-AdAc-7c4h,KdKhAh-AdAc3d-7c4h5c,7c Qc 4h ,3d 5c 8c ,0.0,0.0,25.0,0.0,25.0,23.0,0.0,0.0,23.0,25.0,12.0,7c bot Qc bot,0.6286666666666658,3d bot 5c bot,1.3196666666666665
588,2h bot 6h bot,3h bot 9h bot,KdKhAh-AdAc-,KdKhAh-AdAc-2h6h,KdKhAh-AdAc-2h6h3h9h,2h 6h Js ,Qd 3h 9h ,27.0,0.0,27.0,0.0,0.0,29.0,0.0,27.0,0.0,27.0,13.0,2h bot 6h bot,0.0,3h bot 9h bot,0.0
589,2s bot Ts bot,9d mid 5s bot,KdKhAh-AdAc-,KdKhAh-AdAc-2sTs,KdKhAh-AdAc9d-2sTs5s,4h 2s Ts ,9d Qd 5s ,23.0,23.0,23.0,27.0,0.0,27.0,0.0,0.0,27.0,0.0,15.0,2s bot Ts bot,0.0,9d mid 5s bot,0.0
590,Jd bot Th bot,9d bot 7c mid,KdKhAh-AdAc-,KdKhAh-AdAc-JdTh,KdKhAh-AdAc7c-JdTh9d,Jd Th 6s ,9d 5c 7c ,23.0,0.0,25.0,0.0,23.0,25.0,0.0,23.0,25.0,25.0,16.0,Jd bot Th bot,0.0,9d bot 7c bot,0.3413333333333348
591,Qc mid 2h bot,Jd bot Jh bot,KdKhAh-AdAc-,KdKhAh-AdAcQc-2h,KdKhAh-AdAcQc-2hJdJh,Qc Kc 2h ,Jd 5c Jh ,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,23.0,23.0,20.0,Qc bot Kc bot,0.3200000000000003,Jd bot Jh bot,0.0
592,Td bot Jc bot,8c bot 2h mid,KdKhAh-AdAc-,KdKhAh-AdAc-TdJc,KdKhAh-AdAc2h-TdJc8c,Td Jc 3s ,4d 8c 2h ,25.0,25.0,0.0,0.0,0.0,23.0,0.0,25.0,23.0,0.0,12.0,Td bot Jc bot,0.0,4d mid 8c bot,0.010666666666667268
593,3d bot Td bot,Tc bot 5h mid,KdKhAh-AdAc-,KdKhAh-AdAc-3dTd,KdKhAh-AdAc5h-3dTdTc,3d Td 7h ,Tc 5h 4s ,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,23.0,0.0,18.0,3d bot Td bot,0.0,Tc bot 4s mid,0.006666666666667709
594,7s bot 9s bot,6d bot 5h mid,KdKhAh-AdAc-,KdKhAh-AdAc-7s9s,KdKhAh-AdAc5h-7s9s6d,Tc 7s 9s ,6d 3c 5h ,0.0,23.0,23.0,0.0,25.0,0.0,23.0,0.0,23.0,0.0,11.0,7s bot 9s bot,0.0,6d bot 5h bot,1.0333333333333332
595,8s bot Js bot,7d mid Ks bot,KdKhAh-AdAc-,KdKhAh-AdAc-8sJs,KdKhAh-AdAc7d-8sJsKs,4h 8s Js ,4d 7d Ks ,27.0,23.0,27.0,0.0,27.0,27.0,0.0,27.0,0.0,0.0,15.0,8s bot Js bot,0.0,7d mid Ks bot,0.0
596,7c bot 7s bot,Td bot 9s mid,KdKhAh-AdAc-,KdKhAh-AdAc-7c7s,KdKhAh-AdAc9s-7c7sTd,7c 7h 7s ,Td 9s Ks ,0.0,23.0,23.0,23.0,23.0,23.0,0.0,23.0,23.0,23.0,18.0,7c bot 7h bot,0.0,9s bot Ks mid,0.21799999999999997
597,9d bot Tc bot,8h mid 9s bot,KdKhAh-AdAc-,KdKhAh-AdAc-9dTc,KdKhAh-AdAc8h-9dTc9s,9d Tc 3s ,8h 4s 9s ,29.0,23.0,0.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,21.0,9d bot Tc bot,0.0,8h mid 9s bot,0.0
598,Ts bot Qs bot,5h mid 6s bot,KdKhAh-AdAc-,KdKhAh-AdAc-TsQs,KdKhAh-AdAc5h-TsQs6s,6h Ts Qs ,2d 5h 6s ,23.0,0.0,0.0,0.0,27.0,27.0,27.0,0.0,27.0,27.0,15.0,Ts bot Qs bot,0.0,2d mid 6s bot,0.018333333333334423
599,3c bot 7s bot,6h bot 8s mid,KdKhAh-AdAc-,KdKhAh-AdAc-3c7s,KdKhAh-AdAc8s-3c7s6h,3c 7s Qs ,6h 8s 9s ,0.0,0.0,0.0,0.0,25.0,0.0,23.0,23.0,0.0,0.0,7.0,7s bot Qs bot,2.134666666666668,6h bot 8s mid,0.0
600,6d bot 3h mid,6s bot As bot,KdKhAh-AdAc-,KdKhAh-AdAc3h-6d,KdKhAh-AdAc3h-6d6sAs,6d Jd 3h ,6s 8s As ,23.0,0.0,23.0,23.0,23.0,0.0,0.0,23.0,23.0,23.0,16.0,6d bot 3h bot,1.4046666666666674,6s bot 8s bot,5.003000000000002
601,9d bot 5s bot,6c mid 9s bot,KdKhAh-AdAc-,KdKhAh-AdAc-9d5s,KdKhAh-AdAc6c-9d5s9s,9d Jh 5s ,6c 8h 9s ,23.0,23.0,23.0,23.0,23.0,29.0,23.0,23.0,23.0,23.0,23.0,9d bot Jh bot,0.5139999999999993,8h mid 9s bot,0.04066666666666663
602,7d bot 8d bot,6d bot 3h mid,KdKhAh-AdAc-,KdKhAh-AdAc-7d8d,KdKhAh-AdAc3h-7d8d6d,7d 8d Jd ,6d 3h Jh ,27.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,23.0,25.0,10.0,7d bot 8d bot,0.0,6d bot 3h mid,0.0
603,Jd bot 7h bot,3s mid Ts bot,KdKhAh-AdAc-,KdKhAh-AdAc-Jd7h,KdKhAh-AdAc3s-Jd7hTs,Jd 2h 7h ,3s 8s Ts ,0.0,0.0,25.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,7.0,2h bot 7h bot,0.7646666666666668,8s bot Ts bot,2.5106666666666655
604,Qh bot Qs bot,9d bot 9s bot,KdKhAh-AdAc-,KdKhAh-AdAc-QhQs,KdKhAh-AdAc-QhQs9d9s,Qh Qs As ,2d 9d 9s ,29.0,23.0,29.0,23.0,23.0,29.0,29.0,29.0,23.0,23.0,26.0,Qh bot Qs bot,0.0,9d bot 9s bot,0.0
605,4c bot 4h bot,9c bot 3h mid,KdKhAh-AdAc-,KdKhAh-AdAc-4c4h,KdKhAh-AdAc3h-4c4h9c,4c 4h 8h ,9c 3h 8s ,23.0,23.0,23.0,23.0,0.0,0.0,23.0,0.0,23.0,23.0,16.0,4c bot 4h bot,0.0,9c bot 3h mid,0.0
606,6d bot 9s bot,6h bot Ks mid,KdKhAh-AdAc-,KdKhAh-AdAc-6d9s,KdKhAh-AdAcKs-6d9s6h,3d 6d 9s ,6h 8h Ks ,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,3d bot 6d bot,0.8420000000000005,6h bot Ks mid,0.0
607,Tc bot Qc bot,4d mid Js bot,KdKhAh-AdAc-,KdKhAh-AdAc-TcQc,KdKhAh-AdAc4d-TcQcJs,Tc Qc 5h ,4d 7s Js ,23.0,23.0,25.0,23.0,23.0,0.0,25.0,0.0,0.0,25.0,16.0,Tc bot Qc bot,0.0,4d mid Js bot,0.0
608,9d bot Th bot,8d bot Jh bot,KdKhAh-AdAc-,KdKhAh-AdAc-9dTh,KdKhAh-AdAc-9dTh8dJh,5d 9d Th ,8d 2c Jh ,0.0,25.0,0.0,25.0,25.0,0.0,25.0,0.0,0.0,25.0,12.0,9d bot Th bot,0.0,8d bot Jh bot,0.0
609,7h bot 9h bot,Jc mid Th bot,KdKhAh-AdAc-,KdKhAh-AdAc-7h9h,KdKhAh-AdAcJc-7h9hTh,2d 7h 9h ,Jc Qc Th ,25.0,27.0,25.0,27.0,29.0,27.0,0.0,27.0,0.0,27.0,21.0,7h bot 9h bot,0.0,Jc mid Th bot,0.0
610,4d bot 6c bot,4h bot Th mid,KdKhAh-AdAc-,KdKhAh-AdAc-4d6c,KdKhAh-AdAcTh-4d6c4h,2d 4d 6c ,8d 4h Th ,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2d bot 4d bot,0.10999999999999943,8d mid 4h bot,0.0086666666666666
611,Td bot 9s bot,7d bot 7h mid,KdKhAh-AdAc-,KdKhAh-AdAc-Td9s,KdKhAh-AdAc7h-Td9s7d,Td 5s 9s ,7d 2c 7h ,0.0,25.0,25.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,9.0,5s bot 9s bot,1.032,7d bot 7h bot,5.575666666666667
612,9d bot 2c bot,3h mid Qh bot,KdKhAh-AdAc-,KdKhAh-AdAc-9d2c,KdKhAh-AdAc3h-9d2cQh,9d 2c 4h ,3h Jh Qh ,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,6.0,2c bot 4h bot,0.6813333333333329,3h mid Qh bot,0.0
613,Jc bot 3h bot,5d bot 6d mid,KdKhAh-AdAc-,KdKhAh-AdAc-Jc3h,KdKhAh-AdAc6d-Jc3h5d,Jc 3h 6s ,5d 6d Ks ,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3h bot 6s bot,1.213333333333333,5d bot Ks mid,0.2536666666666667
614,9c bot Js bot,7h bot 7s bot,KdKhAh-AdAc-,KdKhAh-AdAc-9cJs,KdKhAh-AdAc-9cJs7h7s,9c Kc Js ,2c 7h 7s ,23.0,23.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,23.0,11.0,9c bot Js bot,0.0,7h bot 7s bot,0.0
615,2c bot Tc bot,2h bot Ks mid,KdKhAh-AdAc-,KdKhAh-AdAc-2cTc,KdKhAh-AdAcKs-2cTc2h,2c Tc As ,7c 2h Ks ,23.0,23.0,23.0,23.0,0.0,23.0,29.0,23.0,23.0,23.0,21.0,2c bot Tc bot,0.0,2h bot Ks mid,0.0
616,6d bot Ts bot,Jd mid Qc mid,KdKhAh-AdAc-,KdKhAh-AdAc-6dTs,KdKhAh-AdAcJdQc-6dTs,6d Ts As ,Jd 2c Qc ,0.0,23.0,0.0,23.0,23.0,23.0,23.0,0.0,23.0,0.0,13.0,6d bot Ts bot,0.0,Jd bot Qc mid,0.37533333333333285
617,2h bot Qh bot,Jh bot 5s mid,KdKhAh-AdAc-,KdKhAh-AdAc-2hQh,KdKhAh-AdAc5s-2hQhJh,2h 6h Qh ,Td Jh 5s ,0.0,23.0,0.0,0.0,27.0,23.0,23.0,0.0,0.0,27.0,12.0,2h bot 6h bot,0.423333333333332,Jh bot 5s mid,0.0
618,5c bot Js mid,5d bot 7c bot,KdKhAh-AdAc-,KdKhAh-AdAcJs-5c,KdKhAh-AdAcJs-5c5d7c,Td 5c Js ,5d 7c Ks ,0.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,20.0,Td bot Js bot,1.3686666666666678,5d bot 7c bot,0.0
619,8d bot 9s bot,4c mid 2s mid,KdKhAh-AdAc-,KdKhAh-AdAc-8d9s,KdKhAh-AdAc4c2s-8d9s,2d 8d 9s ,4c 2s As ,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,4.0,8d bot 9s bot,0.0,4c mid 2s mid,0.0
620,2h bot Qs mid,8d bot 6s mid,KdKhAh-AdAc-,KdKhAh-AdAcQs-2h,KdKhAh-AdAcQs6s-2h8d,9c 2h Qs ,8d Qh 6s ,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,4.0,9c bot Qs bot,2.069333333333333,8d bot 6s bot,0.732333333333334
621,4s bot Qs bot,Tc mid 3s bot,KdKhAh-AdAc-,KdKhAh-AdAc-4sQs,KdKhAh-AdAcTc-4sQs3s,2h 4s Qs ,Tc 8h 3s ,0.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4s bot Qs bot,0.0,Tc mid 3s bot,0.0
622,5d bot 4c bot,2h bot 3s bot,KdKhAh-AdAc-,KdKhAh-AdAc-5d4c,KdKhAh-AdAc-5d4c2h3s,5d 4c 8c ,Kc 2h 3s ,0.0,0.0,25.0,0.0,27.0,25.0,0.0,0.0,0.0,25.0,10.0,4c bot 8c bot,0.35733333333333306,2h bot 3s bot,0.0
623,2d bot 5d bot,8c mid 6h bot,KdKhAh-AdAc-,KdKhAh-AdAc-2d5d,KdKhAh-AdAc8c-2d5d6h,2d 5d 6c ,8c 6h Qh ,23.0,0.0,23.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,9.0,5d bot 6c bot,0.15800000000000125,6h bot Qh mid,0.0
624,2s bot 7s bot,7d bot 9c mid,KdKhAh-AdAc-,KdKhAh-AdAc-2s7s,KdKhAh-AdAc9c-2s7s7d,2s 7s Qs ,7d 8d 9c ,23.0,0.0,23.0,23.0,23.0,23.0,23.0,0.0,23.0,23.0,18.0,7s bot Qs bot,0.05333333333333279,7d bot 8d mid,0.09466666666666868
625,4h bot 4s bot,3c mid 8h bot,KdKhAh-AdAc-,KdKhAh-AdAc-4h4s,KdKhAh-AdAc3c-4h4s8h,3h 4h 4s ,3c 6h 8h ,29.0,23.0,23.0,31.0,23.0,0.0,23.0,23.0,23.0,23.0,22.0,4h bot 4s bot,0.0,3c bot 8h mid,0.18466666666666498
626,Jd bot Ts bot,6c mid Ks mid,KdKhAh-AdAc-,KdKhAh-AdAc-JdTs,KdKhAh-AdAc6cKs-JdTs,Jd 4h Ts ,2d 6c Ks ,0.0,0.0,23.0,23.0,25.0,23.0,23.0,0.0,23.0,23.0,16.0,Jd bot Ts bot,0.0,6c mid Ks bot,0.437333333333334
627,9s bot Js bot,5s bot Ks bot,KdKhAh-AdAc-,KdKhAh-AdAc-9sJs,KdKhAh-AdAc-9sJs5sKs,4d 9s Js ,3d 5s Ks ,0.0,27.0,0.0,29.0,0.0,27.0,27.0,27.0,27.0,27.0,19.0,9s bot Js bot,0.0,5s bot Ks bot,0.0
628,Jc bot Jh bot,Qd mid Js bot,KdKhAh-AdAc-,KdKhAh-AdAc-JcJh,KdKhAh-AdAcQd-JcJhJs,Jc Jh 5s ,Qd 7h Js ,23.0,23.0,29.0,23.0,23.0,29.0,23.0,23.0,23.0,29.0,24.0,Jc bot Jh bot,0.0,7h bot Js bot,0.14700000000000202
629,3h bot Jh bot,7h mid Js bot,KdKhAh-AdAc-,KdKhAh-AdAc-3hJh,KdKhAh-AdAc7h-3hJhJs,3h Jh 7s ,8c 7h Js ,23.0,23.0,29.0,23.0,23.0,23.0,0.0,23.0,0.0,0.0,16.0,3h bot Jh bot,0.0,8c mid Js bot,0.03333333333333499
630,5c bot 5h bot,Jd mid 7s bot,KdKhAh-AdAc-,KdKhAh-AdAc-5c5h,KdKhAh-AdAcJd-5c5h7s,5c 9c 5h ,Jd 7s Ks ,23.0,0.0,23.0,0.0,23.0,23.0,0.0,0.0,23.0,0.0,11.0,5c bot 5h bot,0.0,7s bot Ks mid,0.29366666666666674
631,5d bot 4c bot,Qc mid 4h bot,KdKhAh-AdAc-,KdKhAh-AdAc-5d4c,KdKhAh-AdAcQc-5d4c4h,5d 4c 9c ,Qc 4h Qh ,33.0,0.0,23.0,23.0,23.0,0.0,29.0,23.0,23.0,23.0,20.0,4c bot 9c bot,0.1566666666666663,Qc mid 4h bot,0.0
632,4h bot Jh bot,2d mid 6c mid,KdKhAh-AdAc-,KdKhAh-AdAc-4hJh,KdKhAh-AdAc2d6c-4hJh,Td 4h Jh ,2d 6c 8s ,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.0,Td bot Jh bot,0.37733333333333263,2d mid 6c mid,0.0
633,8c bot 2h mid,7c bot Qc bot,KdKhAh-AdAc-,KdKhAh-AdAc2h-8c,KdKhAh-AdAc2h-8c7cQc,3c 8c 2h ,7c Qc As ,27.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,9.0,3c bot 8c bot,1.7880000000000003,7c bot Qc bot,0.0
634,2h mid 5s bot,2s bot Ts bot,KdKhAh-AdAc-,KdKhAh-AdAc2h-5s,KdKhAh-AdAc2h-5s2sTs,2h Qh 5s ,7c 2s Ts ,0.0,23.0,23.0,23.0,0.0,27.0,23.0,23.0,0.0,0.0,14.0,2h bot Qh bot,1.1666666666666679,2s bot Ts bot,0.0
635,Qc mid 6h bot,2c mid Tc bot,KdKhAh-AdAc-,KdKhAh-AdAcQc-6h,KdKhAh-AdAcQc2c-6hTc,3d Qc 6h ,2c Tc Qs ,23.0,23.0,0.0,23.0,0.0,0.0,23.0,0.0,23.0,0.0,11.0,3d bot 6h bot,1.3800000000000008,2c bot Tc bot,0.4486666666666661
636,Jd bot 9h bot,9c bot 5h mid,KdKhAh-AdAc-,KdKhAh-AdAc-Jd9h,KdKhAh-AdAc5h-Jd9h9c,Jd 9h 6s ,6c 9c 5h ,23.0,23.0,23.0,23.0,0.0,23.0,23.0,23.0,23.0,0.0,18.0,Jd bot 9h bot,0.0,9c bot 5h mid,0.0
637,2c bot Kc bot,3c bot Js mid,KdKhAh-AdAc-,KdKhAh-AdAc-2cKc,KdKhAh-AdAcJs-2cKc3c,2c Kc As ,3c 4s Js ,27.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,8.0,2c bot Kc mid,0.34800000000000075,3c bot 4s mid,0.0259999999999998
638,9d bot 9s bot,Qc mid 7h bot,KdKhAh-AdAc-,KdKhAh-AdAc-9d9s,KdKhAh-AdAcQc-9d9s7h,9d 6c 9s ,Qc 3h 7h ,23.0,23.0,23.0,23.0,0.0,23.0,23.0,23.0,29.0,0.0,19.0,9d bot 9s bot,0.0,Qc bot 7h mid,0.16133333333333155
639,6d bot 2h bot,4c mid 5h bot,KdKhAh-AdAc-,KdKhAh-AdAc-6d2h,KdKhAh-AdAc4c-6d2h5h,6d 2h As ,4c Jc 5h ,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6d bot 2h bot,0.0,4c bot 5h bot,2.5936666666666675
640,2h bot 5h bot,3d bot 3s bot,KdKhAh-AdAc-,KdKhAh-AdAc-2h5h,KdKhAh-AdAc-2h5h3d3s,2h 5h 9h ,3d Jc 3s ,23.0,23.0,0.0,23.0,0.0,0.0,23.0,0.0,23.0,23.0,13.0,2h bot 5h bot,0.0,3d bot 3s bot,0.0
641,Tc bot Jc bot,3s mid Ts bot,KdKhAh-AdAc-,KdKhAh-AdAc-TcJc,KdKhAh-AdAc3s-TcJcTs,Tc Jc Qs ,4d 3s Ts ,23.0,23.0,23.0,23.0,23.0,23.0,0.0,0.0,23.0,23.0,18.0,Tc bot Jc bot,0.0,4d mid Ts bot,0.010999999999999233
642,3c bot 6h bot,6d bot 2c mid,KdKhAh-AdAc-,KdKhAh-AdAc-3c6h,KdKhAh-AdAc2c-3c6h6d,3c 6h 9s ,6d 2c 7h ,23.0,0.0,0.0,23.0,29.0,23.0,23.0,23.0,23.0,23.0,19.0,6h bot 9s bot,0.10066666666666713,6d bot 7h mid,0.0086666666666666
643,3c bot Js bot,6h bot 6s bot,KdKhAh-AdAc-,KdKhAh-AdAc-3cJs,KdKhAh-AdAc-3cJs6h6s,3c 2s Js ,Tc 6h 6s ,23.0,23.0,23.0,23.0,23.0,23.0,0.0,23.0,0.0,23.0,18.0,2s bot Js bot,2.772666666666666,6h bot 6s bot,0.0
644,Th bot 8s bot,Qd bot Qs bot,KdKhAh-AdAc-,KdKhAh-AdAc-Th8s,KdKhAh-AdAc-Th8sQdQs,2h Th 8s ,Qd 3c Qs ,23.0,23.0,23.0,0.0,23.0,0.0,23.0,23.0,0.0,0.0,13.0,Th bot 8s bot,0.0,Qd bot Qs bot,0.0
645,5h bot 5s bot,2d bot 2h bot,KdKhAh-AdAc-,KdKhAh-AdAc-5h5s,KdKhAh-AdAc-5h5s2d2h,Jc 5h 5s ,2d Td 2h ,23.0,23.0,23.0,23.0,29.0,23.0,23.0,29.0,23.0,29.0,24.0,5h bot 5s bot,0.0,2d bot 2h bot,0.0
646,Qd mid 2c bot,2s bot 7s bot,KdKhAh-AdAc-,KdKhAh-AdAcQd-2c,KdKhAh-AdAcQd-2c2s7s,Qd 2c 9s ,5c 2s 7s ,23.0,23.0,31.0,23.0,0.0,23.0,23.0,23.0,23.0,0.0,19.0,Qd bot 9s bot,1.7793333333333337,5c bot 2s bot,0.08166666666666345
647,8c bot Jc bot,3c bot Ts mid,KdKhAh-AdAc-,KdKhAh-AdAc-8cJc,KdKhAh-AdAcTs-8cJc3c,8c Jc Qh ,3c 7s Ts ,0.0,0.0,0.0,23.0,0.0,23.0,23.0,0.0,0.0,23.0,9.0,8c bot Jc bot,0.0,3c bot 7s mid,0.03133333333333432
648,7d bot 3h bot,5d bot Td mid,KdKhAh-AdAc-,KdKhAh-AdAc-7d3h,KdKhAh-AdAcTd-7d3h5d,7d 3h Js ,5d Td As ,0.0,23.0,23.0,0.0,23.0,0.0,0.0,25.0,0.0,0.0,9.0,7d bot Js bot,0.04933333333333323,5d bot Td mid,0.0
649,Td bot Qh bot,Th bot 7s mid,KdKhAh-AdAc-,KdKhAh-AdAc-TdQh,KdKhAh-AdAc7s-TdQhTh,7d Td Qh ,Th 7s Js ,23.0,23.0,23.0,23.0,23.0,0.0,0.0,23.0,23.0,23.0,18.0,7d bot Td bot,1.318666666666667,Th bot Js mid,0.09433333333333138
650,Qd bot Qh bot,2c bot Kc mid,KdKhAh-AdAc-,KdKhAh-AdAc-QdQh,KdKhAh-AdAcKc-QdQh2c,Qd 3h Qh ,2c 8c Kc ,23.0,23.0,23.0,23.0,23.0,23.0,0.0,23.0,23.0,0.0,18.0,Qd bot Qh bot,0.0,2c bot Kc mid,0.0
651,5c bot 6c bot,5h bot 7h mid,KdKhAh-AdAc-,KdKhAh-AdAc-5c6c,KdKhAh-AdAc7h-5c6c5h,5c 6c 4s ,3d 5h 7h ,23.0,23.0,23.0,0.0,23.0,23.0,23.0,23.0,23.0,23.0,20.0,5c bot 6c bot,0.0,3d mid 5h bot,0.04033333333333289
652,Jd bot Js bot,Qd mid Ts bot,KdKhAh-AdAc-,KdKhAh-AdAc-JdJs,KdKhAh-AdAcQd-JdJsTs,Jd Qh Js ,Qd 3c Ts ,23.0,29.0,29.0,33.0,23.0,23.0,23.0,0.0,0.0,0.0,18.0,Jd bot Js bot,0.0,Qd bot Ts mid,0.05933333333333479
653,Ts bot Ks bot,4d mid Jd mid,KdKhAh-AdAc-,KdKhAh-AdAc-TsKs,KdKhAh-AdAc4dJd-TsKs,Qh Ts Ks ,4d Jd 5c ,0.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,5.0,Qh bot Ts bot,0.336666666666666,4d mid Jd bot,1.5766666666666662
654,8d bot 8s bot,Tc bot Ts bot,KdKhAh-AdAc-,KdKhAh-AdAc-8d8s,KdKhAh-AdAc-8d8sTcTs,8d 5h 8s ,Jd Tc Ts ,23.0,23.0,0.0,29.0,23.0,23.0,29.0,23.0,23.0,29.0,22.0,8d bot 8s bot,0.0,Tc bot Ts bot,0.0
655,4d bot Qs bot,4h bot 9h mid,KdKhAh-AdAc-,KdKhAh-AdAc-4dQs,KdKhAh-AdAc9h-4dQs4h,4d 2h Qs ,4h 9h 7s ,0.0,23.0,0.0,23.0,23.0,0.0,23.0,29.0,23.0,23.0,16.0,4d bot 2h bot,0.9306666666666654,4h bot 7s mid,0.006666666666667709
656,4d bot Ks mid,9c bot 2s mid,KdKhAh-AdAc-,KdKhAh-AdAcKs-4d,KdKhAh-AdAcKs2s-4d9c,4d Qd Ks ,9c Jc 2s ,0.0,0.0,23.0,23.0,0.0,23.0,23.0,23.0,23.0,23.0,16.0,4d bot Qd bot,1.6433333333333326,Jc bot 2s bot,0.8929999999999998
657,9d bot Qd bot,Jd mid Qc bot,KdKhAh-AdAc-,KdKhAh-AdAc-9dQd,KdKhAh-AdAcJd-9dQdQc,9d Qd Kc ,Jd Qc Ts ,0.0,23.0,23.0,0.0,23.0,23.0,23.0,23.0,0.0,29.0,16.0,9d bot Qd bot,0.0,Jd mid Qc bot,0.0
658,8d bot Jd bot,Jc bot Kc mid,KdKhAh-AdAc-,KdKhAh-AdAc-8dJd,KdKhAh-AdAcKc-8dJdJc,8d Jd 7h ,Jc Kc 3h ,23.0,0.0,0.0,23.0,23.0,23.0,29.0,23.0,23.0,0.0,16.0,8d bot Jd bot,0.0,Jc bot Kc mid,0.0
659,Qd bot 3c bot,4c mid 7c mid,KdKhAh-AdAc-,KdKhAh-AdAc-Qd3c,KdKhAh-AdAc4c7c-Qd3c,Qd 3c 5h ,4c 7c Ks ,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,3c bot 5h bot,1.0793333333333326,4c bot Ks mid,0.8583333333333334
